Order,I2,N2,O2,H2O
1605,0.358873,0.093070073,0.034338399,114.1028966
1606,0.203440899,0.093586149,0.034591494,109.4071234
1607,0.129685889,0.093333811,0.033762807,109.6595566
1608,0.055691322,0.407329637,0.130577608,95.36578311
1609,0.053781423,0.388593907,0.126110078,94.9231586
1610,0.041247824,0.378020675,0.121477793,90.99156684
1611,0.029571305,0.349060723,0.111403093,93.42831398
1612,0.03494311,0.353806692,0.115900787,91.32418504
1613,661.9112046,0.284922453,0.123642955,0.11701172
1614,0.227032213,0.869857825,0.327592605,35.4576075
1615,154.68896,0.302610355,0.131522278,0.070298934
1616,13.45168589,1.280879702,0.461873466,7.001633704
1617,34.14249693,0.249755192,0.083901975,27.35982747
1618,44.2271459,0.23897677,0.078413591,40.83235477
1619,5.504559567,0.344913501,0.113684931,3.750994458
1620,2.315314835,0.366331074,0.121402855,24.62553509
1621,0.993181365,0.361773939,0.129940125,0.121712069
1622,211.837187,0.231900469,0.111138828,7.32335418
1623,233.8705107,0.3146053,0.138420658,24.94333637
1624,1.050726556,0.364779776,0.129470068,0.118363779
1625,1.064342883,0.35742621,0.126874535,0.096214437
1626,306.250218,0.419012677,0.157108362,1.084007811
1627,0,0.769223138,0.351770429,0.889100053
1628,5.625121164,1.464759794,0.49502504,0.2497081
1629,1.530837318,0.348456767,0.106431865,110.5254634
1630,0,0.429127243,0.197171805,0.109273782
1631,0,0.486842529,0.205616693,0.153377311
1632,356.576159,0.134325874,0.053377068,0.10726175
1633,0.000739546,1.16640199,0.509506172,0.14529444
1634,0,0.439624645,0.205103468,0.133571438
1635,348.0331445,0.153058533,0.06072812,0.088572003
1636,2.202001025,0.686595866,0.231644723,1.684291777
1637,0.214617466,0.269734688,0.105711155,0.092871993
1638,460.8060031,0.533531819,0.247837298,0.068479841
1639,246.2000059,0.950038318,0.358516691,0.270786973
1640,16.33460349,1.297847079,0.440306232,0.153920489
1641,2.78314871,1.516975436,0.484647884,3.873993346
1642,10.34816298,1.968938947,0.647015177,7.920154027
1643,274.998388,0.016881349,0.011805896,0.034538238
1644,60.19338861,1.400985252,0.456202469,118.7458746
1645,117.8867212,1.246293795,0.4805491,1.414532777
1646,49.05238432,1.157794343,0.431515122,0.583867067
1647,114.5341241,1.221497018,0.473175872,2.556067238
1648,329.674602,0.763532636,0.3280079,0.354353402
1649,263.5321535,0.992153281,0.426458619,0.624289418
1650,367.2190834,0.315255891,0.115707673,0.124039199
1651,266.5391369,0.674292456,0.282600099,1.369653079
1652,183.8997442,0.874165769,0.34978511,1.126211623
1653,180.350829,0.093882681,0.037439041,2.600493102
1654,187.1558592,0.060001535,0.024840409,2.60463584
1655,7.910734803,0.401085845,0.127132669,0.711677423
1656,0.46492019,0.421951363,0.167050359,29.52792955
1657,2.122754942,1.34278849,0.483510517,0.467732637
1658,49.16240017,1.383661193,0.471718581,0.236947392
1659,52.50524512,1.371648738,0.466990484,0.21460967
1660,59.71786981,1.094928416,0.36761932,0.993452002
1661,248.3282315,1.065052482,0.432878375,0.273830825
1662,12.70216471,0.07208283,0.020838426,68.87441077
1663,64.90471583,2.274641947,0.83729606,1.206811494
1664,140.3574857,1.46605968,0.5628706,0.765763749
1665,27.38080323,1.401781186,0.482298938,0.224419653
1666,37.03039317,1.399349749,0.479885294,0.225834375
1667,69.99335673,1.403981057,0.481174775,0.185849852
1668,53.40553435,1.412606869,0.485241599,0.201802709
1669,38.777998,1.397120932,0.471288754,0.196944254
1670,25.81860606,1.389913459,0.486498017,0.19688841
1671,26.3729933,1.408757094,0.488118134,0.221459905
1672,25.68783414,1.375659698,0.475995178,0.284113236
1673,7.263962778,0.718951143,0.253173637,25.59949693
1674,71.31976469,0.851902305,0.307929464,50.85494154
1675,0.026436209,1.061639604,0.455824847,0.153734004
1676,38.74887304,1.404829683,0.472392722,2.770167138
1677,2.098431999,2.124311771,0.684436375,0.304737842
1678,2.887071516,2.096067001,0.683986716,0.313218604
1679,36.25634906,1.452199234,0.49020841,6.801998216
1680,0.01528332,0.00729974,0.005955881,266.7992754
1681,2.807158599,0.669017413,0.242890444,0.257369347
1682,331.6077937,1.047500199,0.379764191,0.103205811
1683,5.922394128,0.748397029,0.261356162,62.104863
1684,3.76645253,0.751442728,0.258613598,61.34419922
1685,51.62969942,0.588464247,0.211244345,34.2236145
1686,11.41162489,0.749406381,0.248553002,26.5626423
1687,10.36821802,0.87867289,0.297263431,53.99732083
1688,2.000603033,0.545309868,0.199216373,0.204607642
1689,49.57853576,0.602749114,0.210954799,0.205730978
1690,0.923228767,0.548032107,0.199527325,0.203878203
1691,0.225463481,0.518087477,0.189680522,0.21204792
1692,0.489771628,0.550482122,0.203906561,0.206489594
1693,0,0.251009361,0.146489232,0.942703421
1694,35.0422619,0.850977619,0.279602857,162.5304076
1695,11.00854486,1.479105754,0.459894252,66.9072841
1696,0,1.084257985,0.47013663,0.308221837
1697,0,1.090202391,0.452897983,0.324491589
1698,0.00185781,0.649965626,0.280569088,2.709166874
1699,71.72702129,0.45171769,0.145975282,11.88671317
1700,9.741781267,0.923088217,0.298243657,0.312131794
1701,33.79609304,0.895809192,0.324358327,0.231408913
1702,52.43404109,0.963689977,0.33360423,0.161770404
1703,26.55626632,0.999423633,0.332890116,0.200282129
1704,14.68176999,0.978332221,0.32619999,0.232445767
1705,106.3742376,1.738451562,0.580882799,50.4507274
1706,88.13844073,1.148348821,0.377665529,9.135058425
1707,180.672705,1.007085823,0.405816282,0.537523361
1708,85.53289808,1.238893922,0.432037578,17.94932363
1709,44.07694134,1.0638927,0.391029592,22.40616446
1710,53.08707065,1.067653716,0.396952968,24.11299809
1711,2.178252308,0.431342805,0.135163771,49.58699826
1712,59.93636871,1.745529228,0.584191823,0.938125265
1713,8.047908459,1.384584727,0.456405746,50.47393408
1714,72.46399825,0.446861608,0.171213346,27.68110432
1715,8.617867215,1.012475487,0.311542993,2.327144095
1716,11.96216289,0.78109189,0.27489575,0.087434351
1717,1.131796649,0.828642319,0.323507743,42.08052673
1718,0.018328721,0.324368906,0.127655272,0.142943172
1719,0.32014578,0.325918599,0.119721493,0.093855676
1720,6.802305561,0.725124232,0.266501961,54.93711889
1721,6.802305561,0.725124232,0.266501961,54.93711889
1722,192.4846261,0.639577661,0.234217145,0.596769377
1723,472.6871152,0.142171106,0.052278207,0.093085853
1724,17.95511958,1.342301899,0.450512877,0.220273954
1725,53.8032803,1.182411406,0.412757557,3.953796846
1726,635.8735878,0.156808004,0.051356621,102.2177238
1727,3.28902376,1.131350131,0.398346103,2.156604742
1728,25.57273292,1.960673896,0.645498523,0.579279728
1729,5.880815765,0.941684126,0.343867863,1.332930402
1730,117.8379944,0.803171341,0.292091263,86.00365107
1731,125.6294565,0.798557215,0.280478291,90.81454172
1732,147.0844156,0.797753823,0.281401288,99.61884454
1733,590.9667449,1.122709543,0.414981977,0.086114975
1734,0.022290464,1.788339175,0.689487533,0.163760387
1735,0.003933611,1.740254064,0.692835161,0.166692158
1736,339.8872758,0.417530256,0.176890948,0.049016637
1737,738.3077755,0.299670366,0.131210474,0.041090919
1738,0,0.449100595,0.217272405,0.881570534
1739,0.015932934,0.314531217,0.124128253,0.134594791
1740,1.999662102,0.37197356,0.133157932,0.139308968
1741,0.011633075,1.977109401,0.72697607,18.2588591
1742,0.118585827,1.476263026,0.58594671,1.468481761
1743,512.6179153,0.743233959,0.408553115,0.424440353
1744,12.28939075,1.289971517,0.41354796,0.363716445
1745,0.037889427,0.330408559,0.1550274,26.88840509
1746,3.471061127,0.818634712,0.305203046,34.68125724
1747,28.48201084,1.427838249,0.514020058,1.128705206
1748,0.640213516,0.439336644,0.156732725,2.442932887
1749,0.008699424,0.344635155,0.150263378,0.705730093
1750,0.079984546,0.294028466,0.118368201,38.05755651
1751,163.0473588,0.95557535,0.333339922,0.407936579
1752,0,0.004180305,0.002799807,75.4777472
1753,196.835458,1.443339737,0.539824083,0.61929342
1754,0.00414418,0.271592411,0.114719912,7.234661789
1755,0,0.242790315,0.110421024,2.547449803
1756,32.68408819,0.710489553,0.254777022,23.60849928
1757,2.84219019,1.064934247,0.418261589,0.20036174
1758,16.16577611,1.393224458,0.457708567,2.573152535
1759,191.3844015,0.214645676,0.087858199,14.75123455
1760,257.1240299,0.580325155,0.209121921,51.34168429
1761,0.019050971,0.337163942,0.109172364,86.28177817
1762,0.07163151,0.222048596,0.091319477,0.021609386
1763,29.01323542,1.011135156,0.328841989,50.95121124
1764,13.19219071,0.762566691,0.264571189,0.83302955
1765,341.2065696,0.349556636,0.147373747,0.328296752
1766,5.653727564,1.389627324,0.482293093,0.259420466
1767,0.099475157,0.055896604,0.023333411,130.3342696
1768,0.830965606,0.517975234,0.171255975,0.080979343
1769,0.98549414,0.514636175,0.169056861,0.080882616
1770,0.509371833,0.431701178,0.156102707,0.110403514
1771,0.537988228,0.465843805,0.159933976,0.080307094
1772,0.715409877,0.504220418,0.165783962,0.086734564
1773,135.198033,0.875129947,0.304797681,0.088044832
1774,5.14251819,1.659894758,0.557415247,0.212895844
1775,0.000192742,0.934487399,0.535052366,0.086342362
1776,0,0.056384386,0.029381633,160.7451217
1777,220.4730473,0.1000533,0.048651477,0.014477311
1778,470.6455902,0.552709457,0.217570665,2.398498402
1779,0.757634037,0.067374,0.020819532,66.85248621
1780,0.348791462,1.304897209,0.419053668,0.579171458
1781,8.37001773,1.317264845,0.43285453,70.28649478
1782,0,0.380578309,0.185891614,16.88184628
1783,3.311762894,0.722554466,0.247812712,0.278087322
1784,37.2418405,1.551591802,0.503652529,8.585669505
1785,515.2365819,0.025881088,0.007850539,0.008329703
1786,61.76213499,0.836846423,0.280459903,0.247389926
1787,682.3814631,0.163685062,0.061081714,5.73230008
1788,0.1087357,0.303190897,0.135812586,107.894369
1789,273.3006614,0.78535978,0.277907294,0.475846704
1790,87.9402312,1.250971284,0.444573453,52.61212253
1791,1.283659416,1.430745237,0.460536379,0.330857286
1792,5.042782478,0.918990891,0.420053021,1.155886844
1793,188.92442,0.450636015,0.193785797,89.76335162
1794,0.006756147,1.24351843,0.521011587,0.086653239
1795,34.62527305,1.736098691,0.556341299,1.542397035
1796,944.1328403,0.406140328,0.15241457,0.062748369
1797,275.288863,0.723184189,0.260580487,114.6267176
1798,284.9675147,0.723298812,0.260543487,113.0007272
1799,159.889775,1.385190002,0.463163678,0.183984369
1800,3.104969678,1.265811612,0.435117954,0.146057106
1801,11.89582565,1.320956576,0.437222636,0.27757057
1802,39.31624563,0.536579702,0.204305291,0.374708132
1803,13.05538429,1.043988574,0.352328786,0.097094299
1804,5.068031192,0.903825038,0.281871485,0.561006943
1805,42.08183936,1.41087492,0.49368381,0.18237314
1806,31.83757698,1.799451577,0.616097603,0.443997469
1807,20.53089364,1.539148079,0.594173968,0.652149692
1808,6.227388123,0.82972564,0.303931672,33.30580321
1809,0.340942532,1.0036808,0.399549638,24.0097139
1810,500.9568773,0.073854573,0.039595805,0.033354937
1811,473.0390581,0.35756933,0.139631578,9.596573161
1812,14.47171314,1.519593037,0.509434007,0.235064645
1813,4.849814801,1.129272233,0.343789153,3.067435566
1814,14.61056438,1.423614288,0.452911076,12.14930975
1815,3.421981936,1.039533978,0.337839114,0.249668809
1816,0.004908351,0.977715004,0.378859763,0.36899811
