Order,PLD,LCD,Void,Surface[m^2/g],Pore_Volume[cm^3/g],Density[cm^3/g]
1650,3.78012,5.1673,0.0300682,0,0.02257921,0.750933303
1651,3.85161,5.05355,0.0305012,0,0.02524614,0.827709756
1652,3.76725,4.63852,0.0312394,0,0.02569475,0.822510946
1653,5.22549,7.39924,0.0935101,52.747255,0.05262738,0.562798868
1654,5.17912,7.26683,0.0902552,44.89303,0.04901058,0.54302228
1655,5.32013,6.43067,0.175015,199.117177,0.10150617,0.579985571
1656,7.24309,10.46946,0.184634,412.521715,0.15542895,0.841821937
1657,13.84449,14.10754,0.29973,877.692885,0.34502002,1.151102711
1658,6.77248,13.24508,0.416083,1263.389537,0.47526709,1.142241056
1659,6.77805,13.25506,0.414763,1260.912847,0.47464383,1.144373615
1660,5.25568,6.43707,0.164996,24.458376,0.14547681,0.881699023
1661,3.89645,4.90763,0.0196468,0,0.01643216,0.836378248
1662,4.75175,5.46715,0.092129,23.600349,0.0488055,0.529751721
1663,7.41664,8.73761,0.188181,377.417712,0.21272296,1.130416794
1664,3.95006,5.53867,0.0688973,0,0.0714204,1.036621128
1665,6.85342,13.19526,0.418366,1272.611253,0.47416413,1.133371577
1666,6.82827,13.17056,0.416626,1253.437442,0.46941807,1.126713327
1667,6.50185,12.94915,0.403649,1115.464776,0.43889188,1.087310714
1668,6.77323,13.11882,0.414035,1218.244002,0.46256006,1.117200377
1669,6.72472,13.17494,0.415191,1247.372313,0.47021667,1.132530985
1670,6.82072,13.24157,0.4191,1289.289516,0.47926784,1.143564403
1671,6.84093,13.21569,0.418801,1279.045389,0.47621274,1.137085973
1672,6.99129,9.07789,0.265865,858.124109,0.36353977,1.367384854
1673,5.65468,6.88881,0.269676,739.839966,0.23252038,0.862221242
1674,4.58268,6.88489,0.117882,77.487657,0.08036455,0.681737214
1675,3.6941,4.95785,0.026253,0,0.02647426,1.008428082
1676,7.26448,7.69978,0.182917,449.24157,0.18391624,1.005462826
1677,9.22291,10.48433,0.535252,3711.832716,1.15363527,2.1553124
1678,9.91355,12.36027,0.532953,3610.712459,1.14659036,2.151391138
1679,4.66008,6.79614,0.214814,229.126529,0.21680842,1.009284413
1680,3.7802,4.47578,0.0863059,0,0.05877962,0.681061487
1681,3.85979,4.5747,0.0777634,17.606407,0.04352121,0.559661929
1682,3.96548,7.48304,0.135237,74.000699,0.11915413,0.881076385
1683,5.63492,7.63629,0.358489,833.770073,0.33635224,0.938249831
1684,5.67362,7.78988,0.364338,869.174557,0.34467609,0.946033881
1685,3.6374,4.99405,0.152074,94.279136,0.114646,0.753882948
1686,5.93227,7.74054,0.319387,783.942749,0.28568681,0.894484784
1687,5.6721,6.52792,0.352386,774.352729,0.34068763,0.966802397
1688,3.78779,5.15004,0.029181,0,0.02097251,0.718704321
1689,4.02679,4.92735,0.0430581,0,0.03227018,0.749456604
1690,3.76327,4.70385,0.0266592,0,0.01892291,0.709807997
1691,3.73491,4.82424,0.0245764,0,0.0173869,0.707463244
1692,3.55311,4.50428,0.0300667,0,0.02165872,0.720355819
1693,3.5867,4.12173,0.00842046,0,0.00540084,0.641395072
1694,4.79012,5.68262,0.246465,81.407811,0.26492316,1.074891603
1695,6.00296,7.21313,0.337472,1072.07481,0.41073177,1.217083995
1696,3.42109,4.20596,0.00632208,0,0.00391694,0.619565557
1697,3.43052,4.21073,0.00683592,0,0.00427119,0.624815502
1698,3.72892,4.62382,0.012003,0,0.01044738,0.870397288
1699,4.50581,5.19238,0.091214,0,0.0665781,0.729910934
1700,7.95039,8.9048,0.258335,733.05483,0.24189423,0.936358715
1701,6.27559,7.38025,0.12935,157.076205,0.10427694,0.806161149
1702,6.73824,6.85659,0.171097,390.841948,0.14541148,0.849877424
1703,8.03418,9.08735,0.206571,475.063515,0.18430184,0.892196083
1704,8.51036,9.81999,0.247962,678.974487,0.23523342,0.948667224
1705,4.51455,6.75664,0.196517,179.615979,0.20988562,1.068027814
1706,6.25067,7.47137,0.122745,194.213746,0.11210175,0.913289722
1707,3.38167,5.03392,0.0234495,0,0.02121541,0.904727724
1708,3.55911,5.87874,0.153488,104.697284,0.15141011,0.986462177
1709,3.51984,5.41169,0.112792,2.07228,0.1040267,0.92228797
1710,3.55278,5.41378,0.113191,1.033792,0.10380664,0.917092715
1711,3.93717,5.04832,0.24102,357.722926,0.18183401,0.754435367
1712,4.67444,7.84155,0.206075,317.807668,0.2429339,1.178861584
1713,4.74174,6.2583,0.246549,114.617613,0.29324211,1.189386738
1714,3.52181,5.47209,0.0437934,0,0.028394,0.648362542
1715,5.88361,7.84097,0.305141,661.697261,0.3058653,1.002373649
1716,4.16551,6.77873,0.16612,0,0.15126431,0.910572533
1717,3.85635,4.63371,0.0868097,0,0.0739168,0.851480896
1718,3.61521,4.81915,0.0198427,0,0.01048082,0.528195214
1719,3.60991,4.98978,0.0357626,0,0.02201315,0.615535426
1720,4.41847,5.30101,0.144914,7.412541,0.10824394,0.746952981
1721,4.41847,5.30101,0.144914,7.412541,0.10824394,0.746952981
1722,4.63982,5.54331,0.0438736,0,0.03106939,0.708156838
1723,3.59677,5.23486,0.0624574,2.537882,0.05135366,0.822219031
1724,4.82227,7.5378,0.232753,435.354324,0.23492176,1.009317867
1725,4.72149,6.83853,0.115519,87.553704,0.10891695,0.942848778
1726,4.13919,5.77582,0.116983,0,0.09067033,0.77507268
1727,5.29719,6.21661,0.205609,291.97742,0.19170591,0.932380936
1728,5.48086,7.28203,0.296763,745.431485,0.41846727,1.410105943
1729,3.84757,4.67383,0.0619126,0,0.05725516,0.924774036
1730,4.75403,5.40439,0.221132,91.383256,0.17635454,0.797508019
1731,4.76561,5.40415,0.221537,94.853831,0.17844935,0.805505869
1732,4.80652,5.38879,0.237311,157.9047,0.20780243,0.875654422
1733,3.62747,4.95537,0.0244818,0,0.02368929,0.967628688
1734,3.92856,4.31815,0.0161203,0,0.01556755,0.965710867
1735,3.76512,4.21182,0.0147688,0,0.01461388,0.989510394
1736,4.23807,7.69729,0.126136,96.516064,0.0935639,0.741769957
1737,5.23761,5.91838,0.099739,0,0.09263205,0.92874448
1738,3.68787,4.43204,0.0095895,0,0.00634927,0.662106179
1739,3.41181,4.36372,0.0254028,0,0.0139586,0.549490664
1740,3.65899,4.88875,0.036996,0,0.02137262,0.577700945
1741,3.73168,4.25263,0.0390836,0,0.03439036,0.879917918
1742,3.50559,4.86367,0.0426743,0,0.04144032,0.971083804
1743,3.56068,5.64466,0.0491861,0,0.04734775,0.962624597
1744,9.66637,10.66928,0.289354,887.873022,0.30118286,1.040880229
1745,3.38887,4.89032,0.0101544,0,0.00764115,0.752496227
1746,3.77054,4.45955,0.0280326,0,0.02297072,0.819428638
1747,3.56398,4.65452,0.0201823,0,0.01559783,0.772846958
1748,3.65406,5.03493,0.160452,98.210836,0.14290336,0.890629942
1749,3.40799,4.92153,0.0631973,0,0.05156058,0.815866763
1750,3.86045,4.80323,0.148282,0,0.08683778,0.585625889
1751,5.58161,5.94342,0.130166,61.712791,0.11572799,0.889080035
1752,3.51979,4.81485,0.2463,85.1299,0.06294397,0.255558145
1753,7.28849,7.39625,0.194634,344.552476,0.14834955,0.762197498
1754,4.19832,4.58853,0.0303058,0,0.02127764,0.702097891
1755,3.53399,4.03008,0.311629,215.542614,0.14079631,0.451807462
1756,4.81951,7.31661,0.137335,90.63166,0.10021107,0.729683432
1757,3.69584,5.25636,0.12478,0,0.11068067,0.887006522
1758,4.76515,7.13092,0.19491,43.95985,0.19789872,1.015333862
1759,3.47211,4.92785,0.0252037,0,0.0116108,0.460678471
1760,6.31766,6.61138,0.175043,167.864275,0.10994989,0.628130758
1761,4.44965,5.63576,0.344523,128.679056,0.29712018,0.862410284
1762,4.25116,4.79846,0.0207692,0,0.01381089,0.664969582
1763,3.91857,7.16907,0.201769,246.38647,0.16881552,0.836677211
1764,3.87237,7.76134,0.216941,204.676131,0.18725186,0.863146483
1765,5.44548,5.77032,0.122568,0,0.06653903,0.542874366
1766,5.50412,9.64279,0.270218,730.480701,0.34314149,1.269869122
1767,3.84025,5.53909,0.0852977,0,0.0482387,0.565533474
1768,5.5167,6.83688,0.135851,55.57067,0.11113579,0.818071194
1769,5.40232,6.80302,0.131331,45.263863,0.10556789,0.803830674
1770,3.7924,5.70037,0.0670945,0,0.05133054,0.765048328
1771,4.85937,6.62087,0.103224,12.165446,0.0809593,0.784306898
1772,5.15498,6.78444,0.130682,68.485991,0.10422396,0.797538727
1773,4.94745,8.69265,0.174094,217.944291,0.14532737,0.834763833
1774,6.64947,10.87426,0.418536,1865.07204,0.58315684,1.393325399
1775,3.55945,4.27443,0.0410333,0,0.02314895,0.564150428
1776,3.45731,5.36001,0.0789516,6.828634,0.04447528,0.56332341
1777,5.08618,5.80343,0.0503793,0,0.03266955,0.648471672
1778,4.39553,5.63096,0.090281,0,0.07872597,0.872010358
1779,4.5745,5.32675,0.111052,167.731344,0.06699761,0.60329942
1780,8.22334,13.68909,0.518622,2088.600508,0.75906269,1.463614521
1781,7.3262,8.03043,0.358692,1128.571963,0.41818939,1.165873211
1782,3.71515,4.45873,0.0256686,0,0.01776852,0.692227902
1783,4.4043,5.7708,0.126403,25.716735,0.10243568,0.810389649
1784,5.34902,7.94926,0.264998,567.507547,0.30130704,1.137016295
1785,3.6976,5.09651,0.0572865,0,0.04328379,0.755567024
1786,8.06587,8.3258,0.196852,424.718153,0.16332218,0.829669909
1787,3.65561,5.66619,0.0459788,0,0.03726699,0.81052556
1788,4.42382,5.3326,0.190979,29.786433,0.14895013,0.779929339
1789,5.65617,6.73828,0.126028,85.173225,0.10768872,0.854482468
1790,3.52623,7.36265,0.114441,35.417881,0.11141107,0.973524092
1791,7.43901,10.56049,0.431226,2134.304329,0.64235111,1.48959272
1792,3.47836,5.14833,0.0220322,0,0.0177054,0.803614559
1793,4.74356,5.58048,0.0985909,0,0.095331,0.96693508
1794,3.69772,4.24326,0.00377845,0,0.00241488,0.639118125
1795,8.09715,9.9387,0.249829,818.646106,0.28867528,1.155491476
1796,3.76217,5.43641,0.0748752,0,0.06798094,0.907923286
1797,4.45521,6.74914,0.186479,201.403236,0.14819713,0.794712154
1798,4.44997,6.68386,0.187821,203.880949,0.15040877,0.80080914
1799,4.99801,6.02563,0.142679,26.300466,0.15362553,1.076721348
1800,5.64767,8.47376,0.164836,310.145945,0.18735767,1.136630769
1801,5.34754,9.72064,0.281811,669.151823,0.36901825,1.309452962
1802,3.90933,4.89995,0.0611499,0,0.03938776,0.64411809
1803,3.52523,11.82118,0.210368,583.594852,0.2276126,1.081973511
1804,3.49366,11.01589,0.248754,633.247395,0.25175012,1.012044518
1805,6.93008,12.79697,0.42683,1453.726355,0.53435205,1.251908364
1806,5.50475,7.31704,0.279996,797.159945,0.35777339,1.277780351
1807,3.65822,4.95518,0.104731,0,0.10804125,1.031607156
1808,3.95242,5.13645,0.0630571,0,0.06311128,1.000859194
1809,3.66398,4.97187,0.0533127,0,0.05597552,1.049947265
1810,5.06369,6.01114,0.0857179,0,0.06653633,0.77622451
1811,4.83217,5.78857,0.119224,78.482158,0.09872454,0.828059269
1812,7.51815,9.38837,0.252573,836.122475,0.30570976,1.210381805
1813,10.91206,11.63848,0.361958,819.09455,0.2968616,0.820154828
1814,7.64999,9.36809,0.26629,912.619851,0.30732707,1.154106679
1815,11.15282,11.88792,0.366561,860.230544,0.31106205,0.848595585
1816,3.52075,4.1794,0.0409839,0,0.03138717,0.765841468
